Title,Analysis,keywords,result
"[조재환의 EV세상] 고가 전기차 보조금 제한, 누가 득 볼까?","제목: [조재환의 EV세상] 고가 전기차 보조금 제한, 누가 득 볼까?  
키워드: 고가, 전기차, 보조금, 제한, 득  
결과: 부정  ","제목: [조재환의 EV세상] 고가 전기차 보조금 제한, 누가 득 볼까?  
",": 고가, 전기차, 보조금, 제한, 득  
결과: 부정  "
친환경 분산전원 시스템 개발..전기차 확산 이끈다,"제목: 친환경 분산전원 시스템 개발..전기차 확산 이끈다  
키워드: 친환경, 분산전원, 시스템, 개발, 전기차, 확산  
결과: 긍정","제목: 친환경 분산전원 시스템 개발..전기차 확산 이끈다  
",": 친환경, 분산전원, 시스템, 개발, 전기차, 확산  
결과: 긍정"
"LG전자, 캐나다 마그나와 '맞손' 전기차 부품 만든다","제목: LG전자, 캐나다 마그나와 '맞손' 전기차 부품 만든다  
키워드: LG전자, 캐나다, 마그나, 맞손, 전기차 부품  
결과: 긍정  

이 제목은 협력과 새로운 기회 창출을 암시하므로 긍정적인 감정을 전달합니다.","제목: LG전자, 캐나다 마그나와 '맞손' 전기차 부품 만든다  
",": LG전자, 캐나다, 마그나, 맞손, 전기차 부품  
결과: 긍정  

이 제목은 협력과 새로운 기회 창출을 암시하므로 긍정적인 감정을 전달합니다."
'내연기관차+전기차' 결합한 '플러그인하이브리드(PHEV)',"제목: '내연기관차+전기차' 결합한 '플러그인하이브리드(PHEV)'  
키워드: 내연기관차, 전기차, 플러그인하이브리드, 결합  
결과: 중립적","제목: '내연기관차+전기차' 결합한 '플러그인하이브리드(PHEV)'  
",": 내연기관차, 전기차, 플러그인하이브리드, 결합  
결과: 중립적"
"기아차, 전기차 모빌리티 시대 위한 조직개편 단행","제목: 기아차, 전기차 모빌리티 시대 위한 조직개편 단행  
키워드: 기아차, 전기차, 모빌리티, 조직개편  
결과: 긍정  ","제목: 기아차, 전기차 모빌리티 시대 위한 조직개편 단행  
",": 기아차, 전기차, 모빌리티, 조직개편  
결과: 긍정  "
"""독, 전기차 전환으로 10년간 일자리 40만개 사라질 것"" 정부 인가 보고서","제목: 독, 전기차 전환으로 10년간 일자리 40만개 사라질 것 정부 인가 보고서  
키워드: 전기차, 일자리, 사라질, 정부, 보고서  
결과: 부정  ","제목: 독, 전기차 전환으로 10년간 일자리 40만개 사라질 것 정부 인가 보고서  
",": 전기차, 일자리, 사라질, 정부, 보고서  
결과: 부정  "
"전기차 충전, 주유소에서도 한다","제목: 전기차 충전, 주유소에서도 한다  
키워드: 전기차, 충전, 주유소  
결과: 긍정  ","제목: 전기차 충전, 주유소에서도 한다  
",": 전기차, 충전, 주유소  
결과: 긍정  "
상반기 전기차 판매 23% 늘어..테슬라는 보조금 43% '독식',"제목: 상반기 전기차 판매 23% 늘어..테슬라는 보조금 43% '독식'  
키워드: 전기차, 판매 증가, 테슬라, 보조금, 독식  
결과: 긍정적 (전기차 판매의 증가를 강조하고 있으나, '독식'이라는 단어가 다소 부정적인 뉘앙스를 포함)","제목: 상반기 전기차 판매 23% 늘어..테슬라는 보조금 43% '독식'  
",": 전기차, 판매 증가, 테슬라, 보조금, 독식  
결과: 긍정적 (전기차 판매의 증가를 강조하고 있으나, '독식'이라는 단어가 다소 부정적인 뉘앙스를 포함)"
새해 신차 5대 중 1대 '전기차'..'전동화 시대'로 달린다,"제목: 새해 신차 5대 중 1대 '전기차'..'전동화 시대'로 달린다  
키워드: 신차, 전기차, 전동화 시대, 새해  
결과: 긍정","제목: 새해 신차 5대 중 1대 '전기차'..'전동화 시대'로 달린다  
",": 신차, 전기차, 전동화 시대, 새해  
결과: 긍정"
"애플·바이두 등 ICT 공룡들의 전기차 시장 진출, 주가 상승 이끌어","제목: 애플·바이두 등 ICT 공룡들의 전기차 시장 진출, 주가 상승 이끌어  
키워드: 전기차, 시장 진출, 주가 상승  
결과: 긍정","제목: 애플·바이두 등 ICT 공룡들의 전기차 시장 진출, 주가 상승 이끌어  
",": 전기차, 시장 진출, 주가 상승  
결과: 긍정"
"현대차 정의선-SK 최태원, 만난다..'K 전기차 배터리' 회동","제목: 현대차 정의선-SK 최태원, 만난다..'K 전기차 배터리' 회동  
키워드: 현대차, SK, 전기차, 배터리, 회동  
결과: 긍정 ","제목: 현대차 정의선-SK 최태원, 만난다..'K 전기차 배터리' 회동  
",": 현대차, SK, 전기차, 배터리, 회동  
결과: 긍정 "
"GM, 수소전기차 니콜라와 전략적 제휴..지분 11% 취득","제목: GM, 수소전기차 니콜라와 전략적 제휴..지분 11% 취득  
키워드: GM, 수소전기차, 니콜라, 전략적 제휴, 지분 11%  
결과: 긍정  ","제목: GM, 수소전기차 니콜라와 전략적 제휴..지분 11% 취득  
",": GM, 수소전기차, 니콜라, 전략적 제휴, 지분 11%  
결과: 긍정  "
전기차 폐배터리 끝장내기,"제목: 전기차 폐배터리 끝장내기  
키워드: 전기차, 폐배터리, 끝장내기  
결과: 부정  ","제목: 전기차 폐배터리 끝장내기  
",": 전기차, 폐배터리, 끝장내기  
결과: 부정  "
"""테슬라 게섯거라""..현대·기아차 이제는 전기차 강자","제목: ""테슬라 게섯거라""..현대·기아차 이제는 전기차 강자  
키워드: 테슬라, 현대·기아차, 전기차, 강자  
결과: 부정적 (테슬라에 대한 부정적인 표현이 포함되어 있지만 현대·기아차의 긍정적인 발전을 나타냄)","제목: ""테슬라 게섯거라""..현대·기아차 이제는 전기차 강자  
",": 테슬라, 현대·기아차, 전기차, 강자  
결과: 부정적 (테슬라에 대한 부정적인 표현이 포함되어 있지만 현대·기아차의 긍정적인 발전을 나타냄)"
테슬라 고속 질주..우리 전기차 현황과 과제는?,"제목: 테슬라 고속 질주..우리 전기차 현황과 과제는?  
키워드: 테슬라, 고속 질주, 전기차, 현황, 과제  
결과: 중립  

설명: ""고속 질주""는 긍정적인 성격을 가질 수 있지만, ""현황과 과제""는 다소 중립적인 표현으로 해석됩니다. 전체적으로 보았을 때 제목은 긍정과 부정 요소가 혼재되어 있어서 중립적인 분석을 하였습니다.","제목: 테슬라 고속 질주..우리 전기차 현황과 과제는?  
",": 테슬라, 고속 질주, 전기차, 현황, 과제  
결과: 중립  

설명: ""고속 질주""는 긍정적인 성격을 가질 수 있지만, ""현황과 과제""는 다소 중립적인 표현으로 해석됩니다. 전체적으로 보았을 때 제목은 긍정과 부정 요소가 혼재되어 있어서 중립적인 분석을 하였습니다."
"현대차 코나 전기차 화재 원인, 결국 해 넘겨 발표","제목: 현대차 코나 전기차 화재 원인, 결국 해 넘겨 발표  
키워드: 현대차, 코나, 전기차, 화재, 원인, 발표  
결과: 부정","제목: 현대차 코나 전기차 화재 원인, 결국 해 넘겨 발표  
",": 현대차, 코나, 전기차, 화재, 원인, 발표  
결과: 부정"
전기차 보조금 타내려고 위장전입..5억원 부정수급 31명 적발,"제목: 전기차 보조금 타내려고 위장전입..5억원 부정수급 31명 적발  
키워드: 위장전입, 부정수급, 적발, 보조금  
결과: 부정","제목: 전기차 보조금 타내려고 위장전입..5억원 부정수급 31명 적발  
",": 위장전입, 부정수급, 적발, 보조금  
결과: 부정"
코로나19에도 전기차 수출 22.2% 늘었다,"제목: 코로나19에도 전기차 수출 22.2% 늘었다  
키워드: 코로나19, 전기차, 수출, 증가  
결과: 긍정","제목: 코로나19에도 전기차 수출 22.2% 늘었다  
",": 코로나19, 전기차, 수출, 증가  
결과: 긍정"
[알려줘!경제] 테슬라 타고 몸집 불리는 중국 전기차. 배터리 산업,"제목: [알려줘!경제] 테슬라 타고 몸집 불리는 중국 전기차. 배터리 산업  
키워드: 테슬라, 몸집 불리기, 중국 전기차, 배터리 산업  
결과: 긍정","제목: [알려줘!경제] 테슬라 타고 몸집 불리는 중국 전기차. 배터리 산업  
",": 테슬라, 몸집 불리기, 중국 전기차, 배터리 산업  
결과: 긍정"
5년 후 전기차 가격 1000만원 낮춘다..미래차 133만대 보급,"제목: 5년 후 전기차 가격 1000만원 낮춘다..미래차 133만대 보급  
키워드: 전기차, 가격 인하, 보급  
결과: 긍정","제목: 5년 후 전기차 가격 1000만원 낮춘다..미래차 133만대 보급  
",": 전기차, 가격 인하, 보급  
결과: 긍정"
전기차 수난시대..현대·GM·아우디·볼보 잇따라 불나고 리콜,"제목: 전기차 수난시대..현대·GM·아우디·볼보 잇따라 불나고 리콜  
키워드: 전기차, 수난시대, 불, 리콜  
결과: 부정","제목: 전기차 수난시대..현대·GM·아우디·볼보 잇따라 불나고 리콜  
",": 전기차, 수난시대, 불, 리콜  
결과: 부정"
아이오닉5·CV·E100 내년 출격.. 테슬라 독주 끝낸다 [전기차시대 초고속 질주],"제목: 아이오닉5·CV·E100 내년 출격.. 테슬라 독주 끝낸다 [전기차시대 초고속 질주]  
키워드: 아이오닉5, CV, E100, 테슬라, 독주, 전기차, 출격, 초고속  
결과: 긍정","제목: 아이오닉5·CV·E100 내년 출격.. 테슬라 독주 끝낸다 [전기차시대 초고속 질주]  
",": 아이오닉5, CV, E100, 테슬라, 독주, 전기차, 출격, 초고속  
결과: 긍정"
전기차들이 수입·국산 가리지 않고 국내에 몰려온다,"제목: 전기차들이 수입·국산 가리지 않고 국내에 몰려온다  
키워드: 전기차, 수입, 국산, 국내  
결과: 긍정","제목: 전기차들이 수입·국산 가리지 않고 국내에 몰려온다  
",": 전기차, 수입, 국산, 국내  
결과: 긍정"
"송호성 기아차 사장 ""2021년 전기차 핵심 타깃은 고급차 시장""","제목: 송호성 기아차 사장 ""2021년 전기차 핵심 타깃은 고급차 시장""

키워드: 전기차, 고급차, 시장, 핵심 타깃

결과: 긍정","제목: 송호성 기아차 사장 ""2021년 전기차 핵심 타깃은 고급차 시장""

",": 전기차, 고급차, 시장, 핵심 타깃

결과: 긍정"
[조재환의 EV세상] 전기차 충전 방해 과태료 100만원 이하?..이용자는 헷갈린다,"- **제목**: [조재환의 EV세상] 전기차 충전 방해 과태료 100만원 이하?..이용자는 헷갈린다
- **키워드**: 전기차, 충전 방해, 과태료, 헷갈린다
- **결과**: 부정적","- **제목**: [조재환의 EV세상] 전기차 충전 방해 과태료 100만원 이하?..이용자는 헷갈린다
- **","**: 전기차, 충전 방해, 과태료, 헷갈린다
- **결과**: 부정적"
"블룸버그NEF, 2020년 전기차 시장 18% 하락 전망","제목: 블룸버그NEF, 2020년 전기차 시장 18% 하락 전망  
키워드: 전기차, 하락, 전망  
결과: 부정  ","제목: 블룸버그NEF, 2020년 전기차 시장 18% 하락 전망  
",": 전기차, 하락, 전망  
결과: 부정  "
"화웨이, 전기차 충전 영역 입지 확대","제목: 화웨이, 전기차 충전 영역 입지 확대  
키워드: 화웨이, 전기차, 충전, 입지 확대  
결과: 긍정","제목: 화웨이, 전기차 충전 영역 입지 확대  
",": 화웨이, 전기차, 충전, 입지 확대  
결과: 긍정"
"[조재환의 EV세상] ""흡연시설 보이는 전기차 충전소, 불안해요""","제목: [조재환의 EV세상] ""흡연시설 보이는 전기차 충전소, 불안해요""  
키워드: 흡연시설, 전기차, 충전소, 불안  
결과: 부정  ","제목: [조재환의 EV세상] ""흡연시설 보이는 전기차 충전소, 불안해요""  
",": 흡연시설, 전기차, 충전소, 불안  
결과: 부정  "
여전한 전기차 화재 공포..'안전한 전기차' 마인드는 실종,"제목: 여전한 전기차 화재 공포..'안전한 전기차' 마인드는 실종  
키워드: 전기차, 화재, 공포, 안전  
결과: 부정","제목: 여전한 전기차 화재 공포..'안전한 전기차' 마인드는 실종  
",": 전기차, 화재, 공포, 안전  
결과: 부정"
"잊혀지던 아이오닉, 현대차 전기차 핵심 브랜드로 발돋움","제목: 잊혀지던 아이오닉, 현대차 전기차 핵심 브랜드로 발돋움  
키워드: 아이오닉, 현대차, 전기차, 핵심 브랜드, 발돋움  
결과: 긍정","제목: 잊혀지던 아이오닉, 현대차 전기차 핵심 브랜드로 발돋움  
",": 아이오닉, 현대차, 전기차, 핵심 브랜드, 발돋움  
결과: 긍정"
日 '脫석탄' 로드맵..주역은 전기차·풍력·원전,"제목: 日 '脫석탄' 로드맵..주역은 전기차·풍력·원전  
키워드: 탈석탄, 전기차, 풍력, 원전  
결과: 긍정  

이 제목은 일본의 탈석탄 계획이 전기차와 풍력, 원전과 같은 청정 에너지원에 의존함을 언급하고 있어 전반적으로 긍정적인 감정을 표출하고 있습니다.","제목: 日 '脫석탄' 로드맵..주역은 전기차·풍력·원전  
",": 탈석탄, 전기차, 풍력, 원전  
결과: 긍정  

이 제목은 일본의 탈석탄 계획이 전기차와 풍력, 원전과 같은 청정 에너지원에 의존함을 언급하고 있어 전반적으로 긍정적인 감정을 표출하고 있습니다."
전기차 질주에 '2차전지 테마' ETF 수익률도 고공행진,"제목: 전기차 질주에 '2차전지 테마' ETF 수익률도 고공행진  
키워드: 전기차, 2차전지, ETF, 수익률, 고공행진  
결과: 긍정  ","제목: 전기차 질주에 '2차전지 테마' ETF 수익률도 고공행진  
",": 전기차, 2차전지, ETF, 수익률, 고공행진  
결과: 긍정  "
"코나 전기차 화재 사과한 현대차, 아이오닉 화재 원인도 밝힐까","제목: 코나 전기차 화재 사과한 현대차, 아이오닉 화재 원인도 밝힐까  
키워드: 전기차, 화재, 사과, 현대차, 아이오닉, 원인  
결과: 부정  ","제목: 코나 전기차 화재 사과한 현대차, 아이오닉 화재 원인도 밝힐까  
",": 전기차, 화재, 사과, 현대차, 아이오닉, 원인  
결과: 부정  "
"현대차·LG 회동, 전기차·전장 동맹 강화 신호탄 되나","제목: 현대차·LG 회동, 전기차·전장 동맹 강화 신호탄 되나  
키워드: 현대차, LG, 전기차, 전장, 동맹, 회동, 강화  
결과: 긍정  ","제목: 현대차·LG 회동, 전기차·전장 동맹 강화 신호탄 되나  
",": 현대차, LG, 전기차, 전장, 동맹, 회동, 강화  
결과: 긍정  "
